,Unnamed: 0,Date,Unix,Ticker,DE Ratio,Price,price_p_value,SP500,sp500_p_value,Difference
8750,8750,2004-08,1091559274.0,txn,0.064,20.37,-41.899600684540786,1099.6899,-28.859496700737477,-13.040103983803313
8771,8771,2004-11,1100167309.0,txn,0.03,23.97,-31.631488876212217,1173.48,-24.08591020830637,-7.545578667905843
8760,8760,2004-12,1102561358.0,txn,0.03,24.05,-31.403308613804906,1189.24,-23.066373398887304,-8.336935214917606
8754,8754,2005-03,1110068302.0,txn,0.028999999999999998,26.89,-23.302909298345696,1210.47,-21.692974511579763,-1.6099347867659368
8763,8763,2005-03,1109700697.0,txn,0.028999999999999998,27.15,-22.56132344552197,1210.41,-21.696855996894804,-0.8644674486271668
8759,8759,2006-02,1141086763.0,txn,0.055,29.64,-15.459212778094699,1280.66,-17.152283607193674,1.6930708290989784
8756,8756,2007-03,1173494686.0,txn,0.004,32.46,-7.415858528237312,1391.97,-9.951481433561908,2.5356229053245953
8761,8761,2007-04,1175822358.0,txn,0.004,30.82,-12.093553907587,1437.77,-6.988614309742526,-5.1049395978444725
8757,8757,2007-11,1194307307.0,txn,0.0,32.18,-8.21448944666287,1520.27,-1.6515720015525923,-6.562917445110277
8769,8769,2007-12,1197922649.0,txn,0.0,33.21,-5.2766685681688585,1454.98,-5.875274938543145,0.598606370374287
8768,8768,2008-11,1225711845.0,txn,0.0,18.84,-46.26354820308043,966.3,-37.488679001164456,-8.77486920191599
8747,8747,2008-12,1229271428.0,txn,0.0,15.59,-55.533371363377064,873.59,-43.486220727131574,-12.047150636245489
8762,8762,2008-12,1228383057.0,txn,0.0,15.26,-56.4746149458072,845.22,-45.32151636692974,-11.153098578877454
8770,8770,2008-12,1229618146.0,txn,0.0,15.06,-57.045065601825435,885.28,-42.729978004916546,-14.315087596908894
8758,8758,2009-01,1231380307.0,txn,0.0,15.58,-55.561893896177985,909.73,-41.148272739034795,-14.413621157143185
8755,8755,2011-09,1317053332.0,txn,32.08,27.32,-22.07644038790645,1162.95,-24.767110881097164,2.6906704931907117
8772,8772,2011-11,1320752821.0,txn,52.61,31.51,-10.125499144324015,1275.92,-17.458920947082408,7.333421802758392
8746,8746,2012-03,1332189781.0,txn,51.06,33.84,-3.4797490017113484,1405.52,-9.07491266658041,5.5951636648690615
8765,8765,2012-04,1335717035.0,txn,47.74,32.17,-8.243011979463777,1399.98,-9.4333031440031,1.1902911645393246
8748,8748,2012-06,1340171777.0,txn,47.74,28.27,-19.366799771819746,1355.6899,-12.298492689869315,-7.068307081950428
8749,8749,2012-06,1340960094.0,txn,47.74,26.87,-23.359954363947526,1362.16,-11.879932720921197,-11.480021643026323
8766,8766,2012-08,1346380603.0,txn,42.15,29.01,-17.256132344552196,1406.58,-9.006339759347911,-8.249792585204283
8745,8745,2013-03,1363817488.0,txn,51.88,35.06,0.0,1545.8,0.0,0.0
8764,8764,2013-04,1366834402.0,txn,51.88,36.01,2.7096406160866957,1585.16,2.546254366670988,0.16338624941570812
8752,8752,2013-05,1368509705.0,txn,51.89,36.54,4.2213348545350735,1650.34,6.762841247250612,-2.5415063927155392
8790,8790,2003-11,1069351626.0,txt,1.954,49.07,283.9593114241002,1033.65,18.58816240836136,265.3711490157388
8786,8786,2004-02,1076813800.0,txt,0.5489999999999999,55.9,337.4021909233177,1152.11,32.178791459678976,305.2233994636387
8789,8789,2004-06,1088390808.0,txt,1.7209999999999999,58.8,360.09389671361504,1133.35,30.0265020708328,330.0673946427822
8784,8784,2004-09,1096035681.0,txt,1.694,61.67,382.5508607198748,1110.11,27.36023312644125,355.1906275934336
8780,8780,2004-11,1100554450.0,txt,1.693,71.12,456.49452269170575,1175.4301,34.854250083177504,421.6402726085283
8775,8775,2005-02,1107600223.0,txt,1.693,74.5,482.94209702660413,1193.1899,36.891788947145024,446.05030807945917
8781,8781,2005-03,1110111148.0,txt,1.8,79.8,524.413145539906,1210.47,38.87429299129218,485.5388525486139
8791,8791,2005-04,1113961680.0,txt,1.8,71.83,462.05007824726135,1137.5,30.50262152518844,431.5474567220729
8776,8776,2005-12,1133744112.0,txt,2.093,79.74,523.943661971831,1262.09,44.79653063800006,479.147131333831
8788,8788,2006-09,1158930535.0,txt,2.6860000000000004,81.53,537.9499217527388,1314.78,50.84152679462616,487.1083949581126
8785,8785,2006-12,1165484285.0,txt,2.766,96.06,651.643192488263,1407.29,61.45497516147906,590.188217326784
8774,8774,2007-03,1174804148.0,txt,3.27,92.92,627.0735524256653,1434.54,64.58130169911544,562.4922507265496
8779,8779,2007-04,1175975135.0,txt,0.68,92.62,624.7261345852895,1439.37,65.13543590743778,559.5906986778517
8783,8783,2008-04,1208974468.0,txt,3.0980000000000003,60.15,370.65727699530515,1379.9301,58.31604006287072,312.3412369324344
8777,8777,2008-10,1224545560.0,txt,3.09,18.81,47.1830985915493,955.05,9.570574670445025,37.61252392110428
8773,8773,2008-12,1230216122.0,txt,2.807,12.78,0.0,871.63,0.0,0.0
8778,8778,2011-05,1305285227.0,txt,186.89,24.78,93.8967136150235,1337.77,53.479113844176986,40.41759977084651
8787,8787,2013-04,1366695214.0,txt,127.51,25.78,101.7214397496088,1578.78,81.12960774640615,20.59183200320264
8782,8782,2013-05,1369319395.0,txt,118.81,27.18,112.67605633802819,1650.51,89.35901701410002,23.31703932392816
8814,8814,2003-12,1072890186.0,tyc,0.795,26.62,-45.62908496732026,1111.92,-16.85833495341638,-28.77075001390388
8811,8811,2004-03,1080723731.0,tyc,0.679,28.55,-41.68709150326797,1126.21,-15.789827872407248,-25.897263630860728
8812,8812,2004-05,1083656884.0,tyc,0.679,27.98,-42.851307189542474,1119.55,-16.28781647699234,-26.563490712550138
8803,8803,2004-10,1098837896.0,tyc,0.5770000000000001,30.61,-37.479575163398685,1125.4,-15.850394054045973,-21.629181109352718
8804,8804,2004-12,1102561626.0,tyc,0.552,34.08,-30.392156862745104,1189.24,-11.076881664149315,-19.315275198595785
8800,8800,2005-02,1108892373.0,tyc,0.484,33.61,-31.35212418300653,1200.75,-10.216243700369386,-21.13588048263715
8798,8798,2005-03,1110068442.0,tyc,0.484,35.62,-27.2467320261438,1210.47,-9.489449520704667,-17.757282505439132
8794,8794,2005-04,1113796342.0,tyc,0.484,31.33,-36.008986928104584,1145.98,-14.311564402039814,-21.697422526064766
8813,8813,2005-09,1126228063.0,tyc,0.41,28.4,-41.99346405228759,1241.48,-7.1707368137702145,-34.82272723851737
8805,8805,2005-11,1130805054.0,tyc,0.41,26.39,-46.09885620915033,1202.76,-10.065949842228845,-36.03290636692148
8801,8801,2006-04,1146108236.0,tyc,0.384,26.45,-45.976307189542496,1309.72,-2.0682229433668877,-43.90808424617561
8802,8802,2006-08,1156370769.0,tyc,0.292,26.19,-46.507352941176464,1296.0601,-3.089615516906204,-43.41773742427026
8809,8809,2006-08,1155909331.0,tyc,0.292,26.5,-45.87418300653595,1302.3,-2.623039076403128,-43.25114393013283
8797,8797,2007-02,1172074875.0,tyc,0.285,31.78,-35.08986928104575,1457.63,8.991460916119575,-44.08133019716533
8807,8807,2008-02,1202580379.0,tyc,0.284,40.1,-18.096405228758172,1326.45,-0.8172695868040545,-17.279135641954113
8793,8793,2008-10,1224378085.0,tyc,0.287,26.31,-46.262254901960794,946.43,-29.23252927365447,-17.02972562830632
8792,8792,2011-04,1303353955.0,tyc,29.26,48.96,0.0,1337.38,0.0,0.0
8810,8810,2012-02,1328940916.0,tyc,29.03,49.25,0.5923202614379067,1349.96,0.9406451419940426,-0.34832488055613586
8795,8795,2012-03,1332723930.0,tyc,29.03,52.86,7.9656862745098,1416.51,5.916792534657307,2.0488937398524945
8806,8806,2012-03,1332780871.0,tyc,29.03,53.19,8.639705882352935,1416.51,5.916792534657307,2.722913347695629
8808,8808,2012-03,1332850441.0,tyc,29.03,53.6,9.477124183006538,1412.52,5.618448010288764,3.8586761727177743
8796,8796,2013-04,1366587617.0,tyc,28.92,31.32,-36.02941176470589,1562.5,16.832912111740857,-52.862323876446744
8799,8799,2013-05,1369322201.0,tyc,31.46,34.08,-30.392156862745104,1650.51,23.413689452511612,-53.80584631525672
8817,8817,2007-01,1169036376.0,ua,0.037000000000000005,50.53,-10.42368374401701,1430.62,-8.440320000000009,-1.9833637440170035
8824,8824,2007-02,1171835691.0,ua,0.028999999999999998,47.89,-15.10370501684098,1455.54,-6.845440000000003,-8.258265016840976
8816,8816,2007-10,1192442782.0,ua,0.023,60.35,6.984577202623657,1548.71,-0.8825599999999977,7.867137202623656
8820,8820,2008-12,1228640477.0,ua,0.11699999999999999,26.22,-53.51887963127107,845.22,-45.90592,-7.612959631271052
8821,8821,2009-11,1257112803.0,ua,0.0,26.85,-52.4020563729835,1042.88,-33.25567999999999,-19.14637637298352
8819,8819,2010-03,1268126732.0,ua,0.0,28.17,-50.062045736571534,1140.45,-27.011199999999995,-23.05084573657153
8822,8822,2010-03,1267680667.0,ua,0.0,26.75,-52.579329906045025,1122.97,-28.129920000000002,-24.44940990604503
8823,8823,2011-09,1317010008.0,ua,6.85,72.67,28.824676475802175,1162.95,-25.5712,54.39587647580218
8818,8818,2012-07,1342230414.0,ua,11.24,47.4,-15.972345328842405,1341.45,-14.147199999999994,-1.8251453288424069
8815,8815,2013-04,1366586096.0,ua,7.17,56.41,0.0,1562.5,0.0,0.0
8825,8825,2013-05,1368332731.0,ua,7.17,59.85,6.098209537316087,1626.67,4.106880000000005,1.9913295373160824
8841,8841,2003-10,1065993129.0,unh,0.374,52.17,6.534613028384732,1045.35,-19.921710420480935,26.45632344886567
8844,8844,2004-05,1084729538.0,unh,0.332,62.52,27.670002042066578,1096.4399,-16.008005147807967,43.67800718987454
8827,8827,2004-08,1091560315.0,unh,0.337,62.31,27.241168062078827,1099.6899,-15.759041220765885,43.000209282844715
8830,8830,2004-11,1100597523.0,unh,0.35200000000000004,81.66,66.75515621809271,1175.4301,-9.957017335549754,76.71217355364246
8828,8828,2005-03,1110310780.0,unh,0.375,90.35,84.50071472329998,1219.4301,-6.586428784826226,91.0871435081262
8838,8838,2005-12,1133440259.0,unh,0.39899999999999997,60.78,24.116806207882384,1264.67,-3.1208585808290117,27.237664788711395
8826,8826,2006-04,1146079225.0,unh,0.426,48.97,0.0,1305.41,0.0,0.0
8846,8846,2006-05,1147913389.0,unh,0.426,46.89,-4.247498468450068,1261.8101,-3.339939176197529,-0.9075592922525396
8832,8832,2007-02,1172688939.0,unh,0.375,52.18,6.555033694098428,1406.8199,7.768432906136759,-1.2133992120383308
8835,8835,2007-02,1172013567.0,unh,0.375,53.82,9.904022871145603,1457.63,11.660704299798537,-1.7566814286529304
8829,8829,2007-03,1173392226.0,unh,0.375,53.33,8.903410251174188,1402.84,7.463555511295289,1.4398547398788992
8847,8847,2007-03,1174438063.0,unh,0.358,54.1,10.475801511129267,1435.04,9.930213496142963,0.5455880149863024
8848,8848,2007-03,1173924241.0,unh,0.358,53.37,8.985092914028995,1392.28,6.654614259121647,2.330478654907348
8849,8849,2007-03,1173551842.0,unh,0.358,53.0,8.229528282622018,1391.97,6.630866930696097,1.5986613519259183
8834,8834,2007-05,1179226852.0,unh,0.335,52.663000000000004,7.541351848070244,1501.1899,14.997579304586296,-7.456227456516054
8851,8851,2007-05,1179129168.0,unh,0.358,53.59,9.434347559730456,1503.15,15.147731364092506,-5.713383804362049
8843,8843,2007-06,1181913225.0,unh,0.335,53.11,8.454155605472739,1532.91,17.427474892945508,-8.973319287472775
8831,8831,2007-07,1183415570.0,unh,0.335,52.22,6.6367163569532375,1524.87,16.811576439586016,-10.17486008263278
8840,8840,2007-07,1184657056.0,unh,0.335,52.95,8.127424954053511,1549.37,18.68838142805707,-10.56095647400356
8845,8845,2008-01,1201055429.0,unh,0.39299999999999996,51.22,4.5946497855830115,1338.6,2.542496227238938,2.052153558344072
8837,8837,2008-04,1207406803.0,unh,0.5489999999999999,36.5,-25.46457014498673,1367.53,4.758658199339663,-30.22322834432639
8842,8842,2009-08,1250165886.0,unh,0.0,27.68,-43.47559730447213,1012.73,-22.420542205130957,-21.055055099341168
8839,8839,2011-10,1318092489.0,unh,40.91,44.89,-8.33163161119052,1144.03,-12.362399552630981,4.030767941440462
8836,8836,2012-01,1325627558.0,unh,42.76,51.49,5.146007759852979,1277.3,-2.1533464582008817,7.2993542180538595
8850,8850,2013-02,1360120285.0,unh,50.31,57.77,17.970185828058007,1512.12,15.834871802728626,2.1353140253293788
8833,8833,2013-04,1366927535.0,unh,53.17,59.34,21.176230345109264,1582.24,21.206364284018047,-0.030133938908782913
8853,8853,2004-06,1087987198.0,unm,0.391,15.38,-10.788863109048712,1144.0601,-3.877458599742912,-6.9114045093058
8854,8854,2004-09,1094630214.0,unm,0.496,16.8,-2.5522041763340937,1116.27,-6.2123490812545725,3.6601449049204784
8855,8855,2005-01,1106565929.0,unm,0.44799999999999995,16.62,-3.596287703016227,1163.75,-2.2231370934540995,-1.373150609562127
8859,8859,2005-02,1108001945.0,unm,0.44799999999999995,16.89,-2.030162412993027,1197.01,0.5713277488846468,-2.601490161877674
8852,8852,2005-03,1111043095.0,unm,0.428,17.24,0.0,1190.21,0.0,0.0
8858,8858,2005-04,1113896784.0,unm,0.428,16.24,-5.800464037122969,1152.78,-3.1448231824636035,-2.6556408546593664
8861,8861,2005-05,1117209816.0,unm,0.434,18.27,5.974477958236665,1198.78,0.7200410011678557,5.25443695706881
8856,8856,2005-09,1126158060.0,unm,0.39,19.52,13.225058004640381,1231.67,3.4834188924643574,9.741639112176024
8857,8857,2006-02,1138828661.0,unm,0.395,20.89,21.17169373549885,1270.84,6.774434763613133,14.397258971885721
8862,8862,2007-01,1168864608.0,unm,0.337,20.46,18.677494199535982,1430.73,20.20819855319649,-1.5307043536605145
8860,8860,2012-07,1343586346.0,unm,36.14,18.95,9.918793503480282,1360.02,14.267230152662131,-4.3484366491818465
8870,8870,2003-10,1067238864.0,unp,0.6809999999999999,60.06,-61.970493256506046,1031.13,-37.35769429074915,-24.612798965756888
8869,8869,2004-06,1087829093.0,unp,0.636,57.76,-63.42683467358958,1130.3,-31.33300539877007,-32.093829274819505
8882,8882,2004-09,1094309592.0,unp,0.652,57.24,-63.75609447223452,1105.91,-32.814725294659645,-30.941369177574877
8866,8866,2004-12,1102992974.0,unp,0.643,62.1,-60.67878173874502,1203.38,-26.89331331219315,-33.78546842655187
8880,8880,2005-02,1107606218.0,unp,0.643,59.17,-62.534034065725315,1193.1899,-27.512373333148645,-35.02166073257668
8872,8872,2006-06,1151219818.0,unp,0.505,88.8,-43.77255746216679,1245.6,-24.328400888886136,-19.44415657328065
8876,8876,2007-03,1173794530.0,unp,0.44299999999999995,98.65,-37.5356170455265,1377.95,-16.287989727714063,-21.247627317812434
8878,8878,2007-04,1175833267.0,unp,0.44299999999999995,103.2,-34.654593807383016,1437.77,-12.653857535335431,-22.000736272047586
8879,8879,2007-07,1184736357.0,unp,0.436,123.9,-21.547521053631353,1546.17,-6.06843577582616,-15.479085277805192
8868,8868,2008-01,1201175376.0,unp,0.51,122.91,-22.174381054897747,1352.0699,-17.86023487234761,-4.314146182550137
8875,8875,2008-05,1210800712.0,unp,0.522,149.95,-5.052871525359348,1423.5699,-13.516529560494176,8.463658035134827
8877,8877,2009-01,1231005655.0,unp,0.5379999999999999,50.13,-68.25808902678402,903.25,-45.12654793102632,-23.13154109575769
8867,8867,2009-03,1238008653.0,unp,0.0,40.95,-74.07079085670867,832.86,-49.40281949608036,-24.66797136062831
8881,8881,2011-08,1313444094.0,unp,48.83,93.85,-40.57493826378776,1192.76,-27.538490241030694,-13.036448022757067
8874,8874,2011-10,1320056771.0,unp,50.67,101.1,-35.984296840372316,1253.3,-23.860617239917307,-12.12367960045502
8865,8865,2012-01,1325477070.0,unp,50.67,105.94,-32.919647945292226,1257.6,-23.599387409973673,-9.320260535318551
8864,8864,2012-03,1332156983.0,unp,47.94,113.1,-28.38599379471919,1409.75,-14.356104008596036,-14.02988978612315
8883,8883,2012-04,1335228689.0,unp,47.11,109.0,-30.98208066865067,1371.97,-16.651281444705447,-14.330799223945219
8871,8871,2013-04,1366675021.0,unp,48.95,147.44,-6.642183245741791,1578.78,-4.0873416468815424,-2.554841598860248
8873,8873,2013-04,1366836045.0,unp,48.95,147.3,-6.730830114607736,1585.16,-3.6997494805930735,-3.0310806340146605
8863,8863,2013-08,1376877829.0,unp,47.79,157.93,0.0,1646.0601,0.0,0.0
8894,8894,2003-10,1065124869.0,ups,0.306,64.47,-8.7215064420218,1029.85,-26.78444476041519,18.06293831839339
8903,8903,2004-01,1075262242.0,ups,0.29600000000000004,72.79,3.058190570579089,1128.48,-19.772501066401247,22.83069163698033
8901,8901,2004-04,1081831421.0,ups,0.257,70.43,-0.2831657935721204,1129.4399,-19.70425849566329,19.421092702091173
8886,8886,2004-06,1087989054.0,ups,0.265,74.48,5.45094152626364,1144.0601,-18.66485852410067,24.115800050364307
8887,8887,2005-04,1112546765.0,ups,0.271,71.9,1.7981027891830814,1180.59,-16.067823119579128,17.865925908762208
8896,8896,2005-08,1125191791.0,ups,0.251,71.33,0.9910802775024818,1212.37,-13.808474335276554,14.799554612779035
8888,8888,2006-02,1139375470.0,ups,0.0,72.79,3.058190570579089,1265.65,-10.020617090857376,13.078807661436464
8897,8897,2006-06,1150545201.0,ups,0.22399999999999998,79.28,12.246920571994913,1230.04,-12.552253661310962,24.79917423330587
8884,8884,2007-03,1173690664.0,ups,0.266,70.63,0.0,1406.6,0.0,0.0
8905,8905,2007-03,1173332323.0,ups,0.266,70.0,-0.8919722497522234,1401.89,-0.3348499928906448,-0.5571222568615787
8904,8904,2007-04,1175845057.0,ups,0.266,70.26,-0.5238567181084388,1437.77,2.2159818000853173,-2.7398385181937557
8899,8899,2008-01,1199328789.0,ups,0.299,69.16,-2.081268582755201,1447.16,2.8835489833641534,-4.964817566119354
8900,8900,2008-01,1201175767.0,ups,0.299,71.0,0.5238567181084589,1352.0699,-3.876731124697849,4.400587842806309
8902,8902,2008-12,1229864406.0,ups,0.987,53.33,-24.493841143989805,885.28,-37.062420019906156,12.568578875916351
8893,8893,2009-05,1241180254.0,ups,0.0,51.4,-27.22639105196092,877.52,-37.61410493388312,10.387713881922203
8889,8889,2011-09,1315012542.0,ups,146.1,65.61,-7.1074614186606215,1218.89,-13.34494525806909,6.237483839408469
8895,8895,2011-11,1320711731.0,ups,146.1,70.46,-0.24069092453631846,1275.92,-9.290487700838893,9.049796776302573
8885,8885,2012-01,1326270339.0,ups,157.84,74.19,5.040351125584033,1292.48,-8.113180719465369,13.153531845049402
8892,8892,2012-03,1331959597.0,ups,156.88,78.41,11.015149369956115,1394.28,-0.8758708943551783,11.89102026431129
8891,8891,2012-04,1335499498.0,ups,156.88,78.25,10.788616735098408,1403.36,-0.23034267026873376,11.018959405367141
8890,8890,2012-09,1347346326.0,ups,169.96,73.05,3.4263061022228545,1433.5601,1.916685624911134,1.5096204773117203
8898,8898,2013-04,1366841607.0,ups,273.08,83.5,18.221718816366987,1585.16,12.694440494810195,5.527278321556796
8906,8906,2004-08,1092678275.0,urbn,0.0,28.73,0.0,1079.34,0.0,0.0
8907,8907,2005-04,1114591344.0,urbn,0.0,45.65,58.89314305603898,1156.38,7.1376952582133715,51.75544779782561
8914,8914,2005-09,1125845348.0,urbn,0.0,54.0,87.95683954054995,1221.59,13.179350343728574,74.77748919682138
8910,8910,2006-08,1156271925.0,urbn,0.0,16.54,-42.429516185172304,1298.8199,20.334639687216264,-62.76415587238857
8908,8908,2007-01,1168866971.0,urbn,0.0,25.89,-9.885137486947439,1430.73,32.55600644838514,-42.441143935332576
8920,8920,2007-04,1176409436.0,urbn,0.0,26.74,-6.926557605290643,1452.85,34.605407007986365,-41.531964613277005
8918,8918,2007-05,1180287778.0,urbn,0.0,25.22,-12.217194570135751,1507.51,39.669612911594136,-51.88680748172988
8915,8915,2009-08,1250645570.0,urbn,0.0,28.12,-2.1232161503654696,996.46,-7.678766653695767,5.555550503330298
8909,8909,2010-04,1270901759.0,urbn,0.0,38.56,34.21510616080752,1182.45,9.55306020345768,24.66204595734984
8917,8917,2010-09,1283300314.0,urbn,0.0,30.32,5.534284719805081,1080.29,0.0880167509774534,5.446267968827628
8913,8913,2011-09,1316956041.0,urbn,0.0,23.41,-18.51722937695788,1129.5601,4.652852669223786,-23.170082046181673
8919,8919,2011-12,1325350825.0,urbn,0.0,27.56,-4.072398190045255,1249.64,15.778160727852224,-19.85055891789748
8911,8911,2012-06,1339308207.0,urbn,0.0,27.64,-3.7939436129481368,1314.99,21.832786702985167,-25.626730315933305
8916,8916,2012-08,1346193176.0,urbn,0.0,37.02,28.854855551688143,1410.49,30.680786406507693,-1.8259308548195532
8912,8912,2013-05,1369307221.0,urbn,0.0,42.43,47.68534632788026,1650.51,52.918450163989114,-5.233103836108853
8923,8923,2004-04,1082723298.0,usb,0.0,26.1,-22.066288444311734,1140.6,-30.139826307494157,8.073537863182429
8940,8940,2004-09,1095104829.0,usb,0.0,29.54,-11.79456554195283,1125.8199,-31.045087006418065,19.25052146446524
8927,8927,2005-01,1107154178.0,usb,0.0,29.8,-11.018214392355931,1181.27,-27.648845013373336,16.630630621017403
8939,8939,2006-04,1146114847.0,usb,0.0,30.59,-8.659301283965371,1309.72,-19.781460031081227,11.122158747115858
8924,8924,2006-08,1156817187.0,usb,0.0,32.1,-4.1504926843834005,1304.28,-20.11465251300936,15.964159828625965
8935,8935,2007-04,1175714275.0,usb,0.0,34.7,3.6130188115855497,1439.37,-11.840576707187333,15.453595518772884
8934,8934,2007-12,1197849303.0,usb,0.0,32.68,-2.418632427590332,1445.9,-11.440623231637554,9.021990804047224
8928,8928,2008-10,1225290353.0,usb,0.0,29.38,-12.27232009555092,930.09,-43.033272882988996,30.760952787438068
8932,8932,2008-12,1229754266.0,usb,0.0,24.85,-25.798745894296804,904.42,-44.605524907087386,18.806779012790578
8938,8938,2009-01,1232462524.0,usb,0.0,16.65,-50.283666766198884,805.22,-50.681387812835744,0.39772104663686747
8936,8936,2011-04,1304024961.0,usb,0.0,25.48,-23.917587339504326,1363.61,-16.480772006980633,-7.436815332523698
8925,8925,2011-08,1314152699.0,usb,0.0,21.51,-35.771872200656915,1177.6,-27.873627441438824,-7.898244759218091
8926,8926,2011-10,1319372856.0,usb,0.0,25.39,-24.186324275903253,1215.39,-25.5590421671623,1.3727178912590432
8931,8931,2011-11,1320398410.0,usb,0.0,25.6,-23.559271424305763,1253.23,-23.241394461985717,-0.3178769623200495
8929,8929,2011-12,1325102264.0,usb,0.0,26.88,-19.737234995521053,1249.64,-23.461277000611076,3.7240420050900203
8933,8933,2012-03,1331263333.0,usb,0.0,29.16,-12.929232606748286,1370.87,-16.036107040289778,3.1068744335414915
8937,8937,2012-03,1331361072.0,usb,0.0,29.72,-11.25709166915498,1352.63,-17.153281832637045,5.896190163482067
8930,8930,2012-05,1337657976.0,usb,0.0,30.72,-8.271125709166924,1316.63,-19.358232080690886,11.087106371523962
8922,8922,2013-04,1366583344.0,usb,0.0,32.51,-2.9262466407883068,1562.5,-4.299034372663178,1.3727877318748716
8921,8921,2013-05,1368250490.0,usb,0.0,33.49,0.0,1632.6899,0.0,0.0
8969,8969,2004-04,1081717606.0,utx,0.45299999999999996,89.8,-11.492213680268085,1145.2,-1.459351552281961,-10.032862127986123
8967,8967,2004-06,1087989893.0,utx,0.414,88.04,-13.22688744332741,1144.0601,-1.5574361533696015,-11.66945128995781
8947,8947,2004-11,1101047573.0,utx,0.38799999999999996,97.26,-4.139562389118854,1183.55,1.8405383079782365,-5.9801006970970905
8946,8946,2005-02,1107483073.0,utx,0.39899999999999997,100.5,-0.9461856889414486,1203.03,3.516727472981336,-4.462913161922785
8942,8942,2005-03,1110127725.0,utx,0.39899999999999997,100.74,-0.70963926670609,1210.47,4.156914710538992,-4.866553977245082
8941,8941,2005-05,1115051103.0,utx,0.33,101.46,0.0,1162.16,0.0,0.0
8963,8963,2006-06,1150601086.0,utx,0.47700000000000004,61.75,-39.13857677902621,1256.16,8.088387141185379,-47.22696392021159
8959,8959,2006-09,1157241155.0,utx,0.475,63.26,-37.650305539128716,1303.8199,12.189362910442613,-49.83966844957132
8962,8962,2006-09,1157242088.0,utx,0.475,63.26,-37.650305539128716,1303.8199,12.189362910442613,-49.83966844957132
8961,8961,2006-12,1165429707.0,utx,0.43799999999999994,64.96,-35.97476838162823,1412.9,21.575342465753426,-57.55011084738166
8953,8953,2007-02,1172210097.0,utx,0.45899999999999996,67.5,-33.47131874630396,1451.1899,24.87006092104357,-58.341379667347525
8955,8955,2007-04,1176042135.0,utx,0.45899999999999996,64.93,-36.00433668440764,1443.76,24.230742754870228,-60.23507943927787
8949,8949,2007-06,1181237810.0,utx,0.456,68.87,-32.121032919377086,1490.72,28.271494458594336,-60.39252737797142
8968,8968,2007-07,1184008128.0,utx,0.456,72.52,-28.52355608121427,1531.85,31.810594066221505,-60.33415014743578
8952,8952,2007-10,1193280989.0,utx,0.46,76.49,-24.61068401340429,1514.4,30.309079644799336,-54.91976365820364
8966,8966,2008-01,1201088612.0,utx,0.46,70.15,-30.85945200078848,1338.6,15.182074757348369,-46.041526758136854
8960,8960,2009-02,1234113212.0,utx,0.0,49.03,-51.67553715750049,845.85,-27.217422730088806,-24.458114427411687
8956,8956,2009-06,1245426920.0,utx,0.0,54.26,-46.520796372954855,921.23,-20.731224616231852,-25.789571756723014
8958,8958,2011-04,1303746733.0,utx,45.43,86.49,-14.754583086930811,1335.25,14.893818407104009,-29.64840149403481
8965,8965,2011-07,1311458285.0,utx,44.73,87.7,-13.561994874827509,1343.8,15.629517450265011,-29.191512325092525
8948,8948,2011-09,1317011262.0,utx,47.32,68.92,-32.07175241474472,1162.95,0.06797687065463995,-32.13972928539936
8954,8954,2011-11,1321333010.0,utx,47.52,79.05,-22.08752217622709,1257.8101,8.230372754181854,-30.317894930408936
8944,8944,2012-01,1326360697.0,utx,47.52,76.7,-24.403705893948345,1295.5,11.473463206443169,-35.877169100391505
8957,8957,2012-03,1332348190.0,utx,44.27,82.72,-18.470333136211316,1402.89,20.714015281888894,-39.18434841810021
8951,8951,2012-04,1334971352.0,utx,44.27,81.0,-20.16558249556475,1385.14,19.186686858952296,-39.35226935451705
8950,8950,2012-06,1340635481.0,utx,41.15,73.84,-27.222550758919763,1313.72,13.041233565085696,-40.263784324005464
8943,8943,2013-02,1360126312.0,utx,85.04,89.26,-12.024443130297644,1512.12,30.112893233289718,-42.13733636358736
8964,8964,2013-04,1366695232.0,utx,85.04,93.63,-7.717327025428737,1578.78,35.848764369794175,-43.566091395222905
8945,8945,2013-05,1368677894.0,utx,82.05,95.81,-5.568697023457512,1650.47,42.01745026502374,-47.58614728848126
8975,8975,2004-04,1083068549.0,v,1.185,26.1,-79.74074361561749,1138.11,-19.026274786023787,-60.714468829593685
8977,8977,2004-06,1087830981.0,v,1.185,26.54,-79.3992082589459,1130.3,-19.581937062887317,-59.8172711960586
8972,8972,2004-08,1091552849.0,v,1.185,24.52,-80.96716603275635,1099.6899,-21.759770335745223,-59.207395697011115
8980,8980,2005-01,1106526675.0,v,0.5329999999999999,30.82,-76.07700069859507,1163.75,-17.202051895014687,-58.87494880358037
8978,8978,2005-05,1117082869.0,v,0.462,31.17,-75.8053248466972,1197.62,-14.792284760908705,-61.0130400857885
8984,8984,2008-04,1207408019.0,v,0.006999999999999999,64.48,-49.94954591321898,1367.53,-2.7036064687342143,-47.24593944448476
8971,8971,2008-10,1225170195.0,v,0.005,46.59,-63.83606302879764,940.51,-33.08502842344169,-30.75103460535595
8981,8981,2008-12,1229515204.0,v,0.005,55.1,-57.23045874408136,904.42,-35.65274309335268,-21.577715650728678
